Avg Threads Running,1,1,1.7000000000000002,2.1,3.1,4,4.199999999999999,4.5,5,5.444444444444445,6,7,6.625,6.75,6.142857142857143,5.5,6,6.5,6.666666666666666,6.666666666666666,6.666666666666666,5.5,6,11,11,11,11,11,11,11,11,11,11,11,19,19,19,14,14,14,14,14,14,14,9,9,9,14,14,13,10,10,10,10,10,20,20,32,32,38.66666666666667,56,56,56,56,56,62,62,21,18.5,18.5,18.5,18.5,19.333333333333332,19.5,20.2,21.166666666666664,21.166666666666664,21.2,22.5,26.4,26.4,26.4,27.8,29.75,32,33.66666666666667,33.66666666666667,33.66666666666667,33.66666666666667,26.333333333333332,24.25,24.25,23,23,23,19,19,19,19,18
Peak Threads Connected,1,1,8,8,11,11,11,11,11,11,11,11,11,11,10,9,9,9,9,9,9,6,6,11,11,11,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,19,19,9,9,9,14,14,14,14,14,14,14,14,50,50,62,62,62,62,62,62,62,62,62,62,21,21,21,21,21,21,21,23,26,26,26,26,42,42,42,42,42,42,42,42,42,42,31,31,31,31,31,31,20,20,20,20,18
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,21,21,49,49,49,49,49,49,49,49,49,49,2,2,2,2,2,4,4,4,4,4,4,4,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,4,4,4,4,1
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.22163120567375888,0.22222222222222224,0.22222222222222224,0.21971666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2439358129120537,1.2439358129120537,1.416029453412631,2,2,2.5469667318982387,2.0577299412915853,1.5684931506849318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,278,280.44444444444446,470.6666666666667,752,973.2222222222223,1251.888888888889,1575,1897.4444444444446,2173.222222222222,2080.4885999999997,2069.4818857142855,2679.078014184397,2593.666666666667,2640.888888888889,2305.5968416666665,1987.5702,1671.4994666666666,1409.7465066666664,702.4499999999999,702.4499999999999,619.9761133603239,436.80459999999994,502.6673846153847,418.8,418.8,418.8,418.8,418.8,418.8,418.8,345.6710769230769,1293.1686746987953,1535.4712182061578,1777.7737617135208,1850.9491298527441,1608.6465863453811,1366.3440428380186,1124.041499330656,859.565798698047,982.2997141896436,953.55,953.55,953.55,953.55,2378.003003003003,2378.003003003003,2410.125637517104,2410.125637517104,2474.6530727839136,965.6,965.6,1229.6755381604696,993.4720156555774,757.268493150685,525.2757009345794,435.6,435.6,435.6,1761.5119582664527,1899.9109508636593,2104.842352434295,2400.1004646490014,2140.481597387919,1934.5885428571426,896.5333333333334,2056.0413903972562,2354.6727636467563,1887.4468205201488,2410.1597160603374,2415.918163672655,2434.1505131128847,2395.798599533178,2395.798599533178,2395.798599533178,1830.030760253418,2409.454441588118,2384.7695390781564,2384.7695390781564,2014.103822998194,1773.4054485249853,1532.707074051776,433.8,433.8,433.8,356.2726069246436
table_open_cache_misses,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.22163120567375888,0.22222222222222224,0.22222222222222224,0.21971666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2439358129120537,1.2439358129120537,1.416029453412631,2,2,2.5469667318982387,2.0577299412915853,1.5684931506849318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,0.888888888888889,1,1,1,1.1111111111111112,1,1,1,0.969975,0.8710857142857142,0.9973404255319149,1,1,0.7690083333333333,0.6704571428571429,0.5726666666666667,0.4764266666666666,0.29999999999999993,0.29999999999999993,0.2647773279352227,0.16219999999999998,0.24005128205128207,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16507692307692307,0.3572289156626506,0.4241633199464524,0.49109772423025433,0.5113119143239625,0.4443775100401606,0.3774431057563587,0.3105087014725569,0.192814221331998,0.30904505716207126,0.3,0.3,0.3,0.3,0.8758758758758759,0.8758758758758759,1.1195422316208483,1.1195422316208483,1.1328235627301049,0.6,0.6,0.7640900195694715,0.6173189823874756,0.4705479452054796,0.24117341640706128,0.2,0.2,0.2,0.8531701444622793,0.9197355917043994,0.8757665517736608,1.0046464900163254,0.8959738791912596,0.7997,0.2666666666666667,0.7486496141754786,0.8573878250928837,0.6872606458988283,0.9982253771073648,1.122754491017964,1.1402508551881414,1.000333444481494,1.000333444481494,1.000333444481494,0.7641047015671891,0.856898029134533,1.0020040080160322,1.0020040080160322,1.007555689343769,0.8871462974111981,0.7667369054786274,0.4,0.4,0.4,0.3285132382892057
Slow Queries,4,4.333333333333334,5.222222222222222,6.222222222222223,7.333333333333334,8.777777777777779,10.444444444444445,11.222222222222223,12.444444444444446,11.963025,11.432999999999998,16.954787234042552,17,16.88888888888889,14.940733333333332,12.850428571428571,11.567866666666665,10.243173333333331,4.049999999999999,4.049999999999999,3.5744939271255056,2.2708,3.3607179487179493,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.311076923076923,8.573493975903613,10.179919678714858,11.786345381526104,12.2714859437751,10.665060240963854,9.058634538152608,7.452208835341365,7.712568853279921,9.271351714862138,9,9,9,9,19.26926926926927,19.26926926926927,26.86901355890036,26.86901355890036,27.75417728688757,20.4,20.4,25.979060665362034,20.988845401174167,15.998630136986304,10.852803738317757,9,9,9,25.16851926163724,25.752596567723185,26.147887045813587,28.883586587969358,25.759249026748712,21.13492857142857,7.066666666666667,17.218941126036007,19.719919977136325,15.80699485567305,18.5226264418811,19.211576846307388,18.956670467502853,15.505168389463154,15.505168389463154,15.505168389463154,11.84362287429143,14.567266495287061,14.403807615230463,14.403807615230463,11.754816375677304,10.350040136463978,8.945263897250653,2.6,2.6,2.6,2.135336048879837
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57,59.333333333333336,160.88888888888889,309,428.88888888888886,576.3333333333334,744.1111111111111,913.8888888888889,1059.6666666666667,1024.07805,1026.3567428571428,1328.4574468085107,1284.111111111111,1305.7777777777778,1139.5604916666666,982.4432,824.0673333333334,694.1536533333332,345.29999999999995,345.29999999999995,304.7587044534413,215.72599999999997,247.49287179487183,206.2,206.2,206.2,206.2,206.2,206.2,206.2,170.1943076923077,640.8686746987952,760.9489959839357,881.0293172690763,917.2935742971888,797.2132530120481,677.1329317269076,557.052610441767,423.4200300450676,483.96455951580367,469.8,469.8,469.8,469.8,1175.4254254254254,1175.4254254254254,1198.034581415599,1198.034581415599,1231.2376097422825,486.6,486.6,619.6770058708414,500.6456947162427,381.6143835616439,261.9143302180685,217.2,217.2,217.2,877.6276886035314,947.984613449606,1046.0405913399395,1190.2549290468417,1061.5050533718447,958.7260571428571,440.80000000000007,1015.7927515004287,1163.3323806801943,932.4981530437268,1190.882874889086,1196.482035928144,1207.810718358039,1180.3934644881626,1180.3934644881626,1180.3934644881626,901.6435478492831,1189.802913453299,1177.3547094188377,1177.3547094188377,1000.6707254665864,881.084131045555,761.4975366245235,213.8,213.8,213.8,175.59032586558047
Table Locks Waited,0,0,2,4.777777777777778,6.888888888888888,9.333333333333334,13,15.88888888888889,18.11111111111111,17.567325,17.748371428571424,23.1604609929078,23.333333333333336,24.333333333333336,21.642091666666666,18.32582857142857,15.805599999999998,14.054586666666665,8.099999999999998,8.099999999999998,7.148987854251011,4.5416,3.3607179487179493,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.311076923076923,12.860240963855421,15.269879518072287,17.679518072289156,18.40722891566265,15.997590361445782,13.587951807228913,11.178313253012048,5.977240861291937,8.035171486213853,7.8,7.8,7.8,7.8,19.394394394394393,19.394394394394393,24.381141933076254,24.381141933076254,24.780515434721043,14.4,14.4,18.33816046966732,14.815655577299413,11.293150684931508,4.0999480789200415,3.4,3.4,3.4,16.779012841091493,16.818022248309017,18.015769065058162,21.976641969107117,19.599428607308802,18.050371428571427,7.600000000000001,16.969391254644183,19.434124035438696,15.577907973706775,23.402839396628217,24.326347305389223,23.3751425313569,29.843281093697897,29.843281093697897,29.843281093697897,22.795790263421143,23.707512139388747,22.920841683366735,22.920841683366735,14.945409391932571,13.159336744932773,11.373264097932973,3.4,3.4,3.4,2.7923625254582487
bytes_received_rate,12032.666666666668,12441.111111111111,25078.777777777777,42664.88888888889,57429,75935.77777777778,95200.44444444445,116010.11111111112,133761.33333333334,128848.24575,128485.57839999997,164807.2916666667,159843.77777777778,162490.6666666667,141061.06617499999,122412.06514285714,102458.77119999999,86120.07533333331,43839.299999999996,43839.299999999996,38692.17570850202,27248.6268,31156.736000000004,25958.4,25958.4,25958.4,25958.4,25958.4,25958.4,25958.4,21425.664,79239.80361445784,94087.05930388218,108934.31499330656,113418.1862115127,98570.93052208834,83723.67483266398,68876.41914323963,51960.926064096144,60049.77244451917,58292.25,58292.25,58292.25,58292.25,144298.7987987988,144298.7987987988,146382.75904963302,146382.75904963302,149765.36391956953,58604.4,58604.4,74631.72857142857,60296.014285714286,45960.3,32191.58644859813,26695.8,26695.8,26695.8,106975.87612359552,116554.67537592936,128658.36368303893,146741.1779480095,130868.18472937336,118243.75624285713,55490.933333333334,125420.27166333239,143637.039154044,115135.85965990284,146097.71517302573,146698.47804391218,147634.12200684153,146109.36978992997,146109.36978992997,146109.36978992997,111605.64211403803,146104.5415595544,145004.00801603208,145004.00801603208,122276.79053281157,107663.92679610678,93051.06305940197,26937.6,26937.6,26937.6,22123.39551934827
bytes_sent_rate,170986,181789.77777777778,197547.77777777778,221894.8888888889,259014.8888888889,291939.7777777778,303577.55555555556,340700.22222222225,368658.7777777778,352866.9897,327135.04225714284,415817.8191489362,411019.7777777778,411195.5555555556,357241.832525,327758.22620000003,269771.81333333335,230176.96831999999,133494.3,133494.3,117820.8801619433,81789.0256,85512.74805128206,71245.4,71245.4,71245.4,71245.4,71245.4,71245.4,71245.4,58804.85707692307,192819.12981927712,228947.878145917,265076.62647255685,275987.50846720213,239858.7601405622,203730.01181392232,167601.26348728247,121575.7294191287,161349.1793712172,156626.85,156626.85,156626.85,156626.85,386272.5225225225,386272.5225225225,434020.2761537504,434020.2761537504,435491.78702917026,206506.4,206506.4,262982.4653620352,212467.2011741683,161951.93698630139,88156.36007268951,73106.2,73106.2,73106.2,307371.6079454254,338732.443057186,354003.4815435157,404777.21964083886,360992.46779228933,326472.95528571424,141549.46666666667,341931.23738210916,391595.3129465562,313893.01297513576,404005.7675244011,423031.4371257486,427213.2269099202,400015.17172390793,400015.17172390793,400015.17172390793,305551.5889213071,389053.98457583546,393103.9579158317,393103.9579158317,345560.7030704395,304263.97419225366,262967.2453140678,82877.2,82877.2,82877.2,68065.6433808554
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.333333333333336,27.444444444444446,70.11111111111111,136.22222222222223,187.44444444444446,251.8888888888889,321.22222222222223,397,460.2222222222223,444.4641,445.2336857142856,576.9060283687943,553.3333333333334,563.5555555555555,490.8470333333333,425.8520285714286,354.82426666666663,298.3621999999999,147.14999999999998,147.14999999999998,129.87327935222672,93.9138,106.34271794871795,88.6,88.6,88.6,88.6,88.6,88.6,88.6,73.12907692307692,272.02981927710846,323.0003681392235,373.9709170013387,389.3640227576974,338.3934738955823,287.42292503346715,236.45237617135209,180.28129694541812,202.26998991257565,196.35,196.35,196.35,196.35,515.2652652652653,515.2652652652653,519.4675954720736,519.4675954720736,538.3743981874823,198.6,198.6,252.91379647749508,204.3325831702544,155.75136986301374,105.39278296988577,87.4,87.4,87.4,377.3855939004816,403.63253395941643,448.767803030303,511.23948260705765,455.93870777345217,415.15854285714283,188.93333333333334,452.0595920262932,517.7193483852529,414.99088668190916,531.4995563442769,533.557884231537,540.6214367160776,512.8376125375125,512.8376125375125,512.8376125375125,391.7310103367789,514.1388174807198,506.26252505010024,506.26252505010024,428.7149458157736,377.4807495484648,326.24655328115597,88.4,88.4,88.4,72.60142566191446
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9973404255319149,1,1,0.8788666666666666,0.7822,0.6872,0.5955333333333332,0.29999999999999993,0.29999999999999993,0.2647773279352227,0.16219999999999998,0.24005128205128207,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16507692307692307,0.5358433734939758,0.6362449799196787,0.7366465863453815,0.7669678714859437,0.6665662650602409,0.566164658634538,0.4657630522088353,0.385628442663996,0.4635675857431069,0.45,0.45,0.45,0.45,1.001001001001001,1.001001001001001,0.995148650329643,0.995148650329643,0.9912206173888418,0.4,0.4,0.5093933463796477,0.41154598825831706,0.31369863013698635,0.24117341640706128,0.2,0.2,0.2,0.7109751203852328,0.7883447928894852,0.8757665517736608,1.0046464900163254,0.8959738791912596,0.7997,0.4,0.8734245498713917,1.0002857959416978,0.8018040868819662,0.9982253771073648,0.9980039920159681,0.9977194982896238,1.000333444481494,1.000333444481494,1.000333444481494,0.7641047015671891,0.9997143673236218,1.0020040080160322,1.0020040080160322,0.8396297411198074,0.7392885811759985,0.6389474212321895,0.2,0.2,0.2,0.16425661914460285
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
