Avg Threads Running,2,2,2.6,3.3,3.6,4.5,5,5.7,6.199999999999999,7.1000000000000005,8,8.299999999999999,8.100000000000001,7.7,7.6,7,6.8999999999999995,6.6000000000000005,6.5,6.2,6.1000000000000005,5.9,6,6,6.200000000000001,6.199999999999999,6.1,6,6,6.3,6.300000000000001,7.1000000000000005,6.8,6.9,6.8,7.1,7.3999999999999995,7.5,7.4,7.399999999999999,7.8,7.1000000000000005,7.2,7.3,7.8,7.9,7.9,7.8999999999999995,7.999999999999999,7.7,6.799999999999999,7,7,6.799999999999999,6.4,6.199999999999999,6.1,5.8,5.8,5.6,5.800000000000001,5.8,5.8999999999999995,7.6,9,11,14.6,20.9,29.400000000000002,40.1,54.1,72.1,93.6,117,144.3,171.70000000000002,197.6,221.10000000000002,242.1,260.90000000000003,276.4,288,295.00000000000006,298.9,298.8,298.4,297.8,297.79999999999995,297.8,297.90000000000003,297.8,297.7,298.7,299.4,300.4,300.79999999999995,301.09999999999997,300.59999999999997,299.9,299.8,299.8,299.8,299.8,282.2,257.69999999999993,252.88888888888883,221.11111111111111,189.44444444444446,157.77777777777777,125.88888888888889,103.99999999999997,68.37499999999999,33.75,22.125,16.25,16.11111111111111,15.777777777777779,15.666666666666666,15.777777777777779,16.11111111111111,15.899999999999999
Peak Threads Connected,2,2,8,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,14,14,10,10,10,10,9,8,8,8,8,7,7,7,7,22,22,27,43,66,91,113,147,186,221,256,293,301,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,301,301,301,301,301,301,301,301,126,57,33,33,33,33,33,33,33
Peak Threads Running,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,20,39,62,86,109,145,181,217,253,287,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,295,295,295,106,28,13,13,13,13,13,13,13
Questions,37.88888888888889,37.111111111111114,117.22222222222221,235.77777777777777,365.77777777777777,481.11111111111114,571.1111111111111,685.1111111111111,834.8888888888889,993.2222222222223,1118.3333333333335,1168,1178.6666666666667,1180,1186.3333333333335,1216.2222222222222,1225.2222222222222,1215,1195.2222222222222,1188.111111111111,1190.2222222222222,1171.6666666666667,1151.4444444444446,1156.5555555555557,1144.5555555555557,1142.7777777777778,1089.3333333333335,1098,1089.7777777777778,1054.5555555555557,1083.6666666666667,1094.2222222222222,1070.7777777777778,1063.111111111111,1086,1103.6666666666667,1065.6666666666667,1062,1069.4444444444446,1049.888888888889,1056.4444444444446,1072.7777777777778,1086.5555555555557,1071.5555555555557,1122.111111111111,1137.5555555555557,1167.3333333333335,1176.2222222222222,1158.2222222222222,1133.3333333333335,1137.5555555555557,1170.3333333333335,1149,1100.2222222222222,1101.888888888889,1068.2222222222222,1076.5555555555557,1119.5555555555557,1114.5555555555557,1104.6666666666667,1081.5555555555557,1082.5555555555557,1120.5555555555557,1112.7777777777778,1125.888888888889,1107.888888888889,1030.3333333333335,1000.1111111111111,953.1111111111111,872.3333333333334,798,701.8888888888889,626,564.1111111111111,500.2222222222223,448.88888888888886,383.22222222222223,329.77777777777777,312.44444444444446,314.6666666666667,298.11111111111114,294,280.8888888888889,291.55555555555554,322.77777777777777,375,409.11111111111114,399,381.22222222222223,360.77777777777777,359.77777777777777,359.8888888888889,336.22222222222223,317.6666666666667,303.8888888888889,295.44444444444446,318.22222222222223,333.8888888888889,372.55555555555554,366,343.44444444444446,338.11111111111114,350.11111111111114,514.2222222222223,673.5555555555555,612.5930999999999,870.3416149068323,942,1011.7777777777777,1130.111111111111,1080.4845035714284,1346.1282449522964,1263.888888888889,1153.888888888889,1120.1152304609218,1105.2983081032946,1128.2222222222222,1131.6666666666667,1130.888888888889,986.9620116453794,1081.7939016247497
Threads Created,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333337,0.22222222222222224,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.8888888888888888,1.8888888888888888,2.111111111111111,3.8888888888888893,6.444444444444445,9.222222222222223,11.555555555555555,15.333333333333334,19.666666666666668,21.77777777777778,25.666666666666668,29.555555555555554,28.77777777777778,26.22222222222222,23.444444444444446,22,19.77777777777778,16.555555555555557,14.222222222222223,12,10.11111111111111,11.222222222222223,13.88888888888889,16.22222222222222,15.88888888888889,14.333333333333334,13.222222222222223,13.11111111111111,13.11111111111111,12.11111111111111,11.444444444444445,10.777777777777779,10.555555555555555,11.777777777777779,13.666666666666668,15.666666666666668,15.11111111111111,13.444444444444446,12.666666666666668,12.88888888888889,10.88888888888889,8.777777777777779,6.682049999999999,4.991126885536824,3,2.111111111111111,2.111111111111111,1.6300178571428572,0.3328156201464389,1.1111111111111112,2.555555555555556,2.8807615230460923,2.5601068566340155,2.555555555555556,2.555555555555556,2.555555555555556,2.344884798397195,2.7821054974404626
Created Tmp Disk Tables,8.88888888888889,8.777777777777779,9.11111111111111,9.11111111111111,8.777777777777779,8.88888888888889,8.88888888888889,9,9.11111111111111,9,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,9,8.88888888888889,9.222222222222223,9,9,9,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,9,9,8.777777777777779,8.88888888888889,9,9,9.222222222222223,9.222222222222223,8.88888888888889,9.222222222222223,9,9,9,9.11111111111111,8.777777777777779,8.88888888888889,8.777777777777779,9,8.88888888888889,8.777777777777779,9.222222222222223,9.11111111111111,9,9,9,9.222222222222223,8.88888888888889,8.88888888888889,9.222222222222223,9,9.11111111111111,8.88888888888889,9.222222222222223,9.11111111111111,9,9.11111111111111,9.11111111111111,8.88888888888889,8.777777777777779,9,9,8.777777777777779,9,9,8.88888888888889,9,8.88888888888889,9,8.88888888888889,9,9.222222222222223,8.88888888888889,9,9.222222222222223,8.88888888888889,9,9.222222222222223,9,8.88888888888889,9,9.11111111111111,9,8.88888888888889,9.222222222222223,9.11111111111111,8.88888888888889,9.11111111111111,9.222222222222223,8.777777777777779,8.88888888888889,9,9.11111111111111,8.777777777777779,8.88888888888889,9.11111111111111,8.88888888888889,9,9,9,8.88888888888889,9,7.975350000000001,9.205856255545697,8.88888888888889,8.88888888888889,8.88888888888889,7.932753571428572,8.98602174395385,9,8.88888888888889,8.892785571142285,8.79341050756901,8.88888888888889,9.222222222222223,9,8.441585274229903,9.125306031604719
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,1.2222222222222223,2,3.7777777777777777,4,4.222222222222222,6.222222222222223,11.222222222222223,12.777777777777779,14.222222222222223,14.88888888888889,14.11111111111111,13.444444444444446,14.444444444444446,16.555555555555557,17.88888888888889,14,17.444444444444446,16.77777777777778,19.333333333333336,22.11111111111111,21,22,21,21.333333333333336,22.555555555555557,19.88888888888889,20.333333333333336,17.22222222222222,16.77777777777778,19.11111111111111,19.333333333333336,21,20.333333333333336,20.555555555555557,19.555555555555557,18.666666666666668,18.666666666666668,19.77777777777778,18.88888888888889,19.11111111111111,18.333333333333336,15.333333333333334,13.11111111111111,13.333333333333334,16,14.777777777777777,11.444444444444445,10.333333333333334,7.888888888888888,7.111111111111112,8.88888888888889,9,9.555555555555555,7.444444444444445,9.333333333333334,14.666666666666668,18,19.88888888888889,20.666666666666668,20,21.555555555555557,20.666666666666668,21.22222222222222,20.444444444444446,15.333333333333334,11.777777777777779,10,8,7.444444444444445,5.888888888888889,5.666666666666667,4.333333333333334,3.3333333333333335,3.2222222222222223,3.1111111111111116,2.7777777777777777,2.666666666666667,2.2222222222222223,2,1.2222222222222223,1.3333333333333335,1.4444444444444444,1.8888888888888888,2.3333333333333335,2.888888888888889,2.7777777777777777,2.7777777777777777,2.666666666666667,3,2.888888888888889,2.888888888888889,2.555555555555556,2.3333333333333335,2.111111111111111,2.7777777777777777,2.888888888888889,3.2222222222222223,2.888888888888889,2.888888888888889,2.7777777777777777,2.666666666666667,6.888888888888888,16.555555555555557,15.411824999999999,26.39751552795031,26.333333333333336,26.444444444444446,27.666666666666668,26.84096071428571,33.05968493454626,29.77777777777778,19.88888888888889,11.773547094188377,12.021371326803205,15.88888888888889,18.333333333333336,19.11111111111111,15.241751189581768,17.360338304028488
