,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
52,1695011905811,1.01,0.0,0,0,COMMIT,66232,1695011905809.99
53,1695011947121,1.007,0.0,0,0,COMMIT,66231,1695011947119.993
54,1695012008919,1.179,0.0,0,0,COMMIT,66239,1695012008917.821
55,1695012066386,1.066,0.0,0,0,COMMIT,66241,1695012066384.934
56,1695012100313,2.0,0.0,0,0,COMMIT,66237,1695012100311.0
57,1695012243235,1.032,0.0,0,0,COMMIT,66247,1695012243233.968
58,1695011325511,1.005,0.0,0,0,COMMIT,66251,1695011325509.995
59,1695011364032,1.221,0.0,0,0,COMMIT,66252,1695011364030.779
62,1695011454323,1.174,0.0,0,0,COMMIT,66250,1695011454321.826
66,1695011506867,1.059,0.0,0,0,COMMIT,66257,1695011506865.941
67,1695011629412,1.258,0.0,0,0,COMMIT,66261,1695011629410.742
68,1695011672991,1.15,0.0,0,0,COMMIT,66256,1695011672989.85
69,1695011686304,2.307,0.0,0,0,COMMIT,66260,1695011686301.693
70,1695011766132,1.102,0.0,0,0,COMMIT,66263,1695011766130.898
71,1695011775453,2.17,0.087,1,438,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 25765\
              AND OL_O_ID >= 25745\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",66266,1695011775450.83
72,1695011800921,1.023,0.0,0,0,COMMIT,66267,1695011800919.977
73,1695011822871,1.099,0.0,0,0,COMMIT,66268,1695011822869.901
74,1695011919698,1.201,0.0,0,0,COMMIT,66265,1695011919696.799
75,1695011962079,1.156,0.0,0,0,COMMIT,66274,1695011962077.844
76,1695012003265,1.015,0.0,0,0,COMMIT,66270,1695012003263.985
77,1695012010553,1.266,0.0,0,0,ROLLBACK,66272,1695012010551.734
78,1695012106699,1.225,0.0,0,0,COMMIT,66273,1695012106697.775
79,1695012138709,1.073,0.0,0,0,COMMIT,66278,1695012138707.927
80,1695012189497,1.021,0.0,0,0,COMMIT,66285,1695012189495.979
81,1695012274993,1.209,0.0,0,0,COMMIT,66279,1695012274991.791
82,1695012297434,1.105,0.0,0,0,COMMIT,66282,1695012297432.895
83,1695011311170,1.02,0.0,0,0,COMMIT,66283,1695011311168.98
84,1695011320505,1.193,0.0,0,0,COMMIT,66284,1695011320503.807
85,1695011342059,1.901,0.0,0,0,COMMIT,66286,1695011342057.099
86,1695011374674,1.444,0.0,0,0,COMMIT,66291,1695011374672.556
88,1695011445435,1.063,0.0,0,0,COMMIT,66287,1695011445433.937
90,1695011453601,2.357,0.0,0,0,ROLLBACK,66290,1695011453598.643
94,1695011515009,1.296,0.0,0,0,COMMIT,66293,1695011515007.704
95,1695011543892,1.059,0.0,0,0,COMMIT,66295,1695011543890.941
96,1695011577162,1.052,0.0,0,0,COMMIT,66300,1695011577160.948
97,1695011606008,1.233,0.0,0,0,COMMIT,66301,1695011606006.767
98,1695011614404,1.024,0.0,0,0,COMMIT,66294,1695011614402.976
99,1695011872118,1.45,0.076,1,460,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 10\
              AND OL_O_ID < 25977\
              AND OL_O_ID >= 25957\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",66313,1695011872116.55
100,1695012035856,1.594,0.087,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 7\
              AND OL_O_ID < 26037\
              AND OL_O_ID >= 26017\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",66318,1695012035854.406
101,1695012264086,1.041,0.0,0,0,COMMIT,66328,1695012264084.959
102,1695011363878,1.004,0.0,0,0,COMMIT,66326,1695011363876.996
103,1695011409633,1.095,0.0,0,0,COMMIT,66337,1695011409631.905
107,1695011465231,1.094,0.0,0,0,COMMIT,66332,1695011465229.906
109,1695011573260,1.089,0.0,0,0,COMMIT,66344,1695011573258.911
110,1695011813321,1.033,0.0,0,0,COMMIT,66338,1695011813319.967
111,1695011864533,1.254,0.0,0,0,COMMIT,66342,1695011864531.746
112,1695012097149,1.009,0.0,0,0,COMMIT,66352,1695012097147.991
113,1695012172556,1.221,0.0,0,0,COMMIT,66356,1695012172554.779
114,1695012185529,1.656,0.1,1,416,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25762\
              AND OL_O_ID >= 25742\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",66365,1695012185527.344
115,1695012292101,1.04,0.0,0,0,COMMIT,66367,1695012292099.96
116,1695011359203,1.33,0.0,0,0,COMMIT,66363,1695011359201.67
120,1695011461579,1.012,0.0,0,0,COMMIT,66369,1695011461577.988
122,1695011540226,1.123,0.0,0,0,COMMIT,66376,1695011540224.877
123,1695011726580,1.176,0.0,0,0,COMMIT,66384,1695011726578.824
124,1695011782721,1.047,0.0,0,0,COMMIT,66378,1695011782719.953
125,1695011875808,1.687,0.08,1,452,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 9\
              AND OL_O_ID < 25785\
              AND OL_O_ID >= 25765\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",66391,1695011875806.313
126,1695011948231,1.01,0.0,0,0,COMMIT,66389,1695011948229.99
127,1695012097242,1.178,0.0,0,0,COMMIT,66396,1695012097240.822
128,1695012145903,1.016,0.0,0,0,COMMIT,66397,1695012145901.984
129,1695012184834,2.43,0.0,0,0,COMMIT,66393,1695012184831.57
130,1695012239701,1.242,0.0,0,0,COMMIT,66395,1695012239699.758
131,1695012299299,1.163,0.0,0,0,COMMIT,66399,1695012299297.837
132,1695011312694,1.141,0.0,0,0,COMMIT,66404,1695011312692.859
133,1695011354191,1.798,0.12,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25845\
              AND OL_O_ID >= 25825\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",66407,1695011354189.202
136,1695011598638,1.114,0.0,0,0,COMMIT,66406,1695011598636.886
137,1695011635658,1.313,0.101,1,362,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 8\
              AND OL_O_ID < 25820\
              AND OL_O_ID >= 25800\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",66420,1695011635656.687
138,1695011742980,1.026,0.0,0,0,COMMIT,66423,1695011742978.974
139,1695011981026,1.244,0.092,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 6\
              AND OL_O_ID < 25710\
              AND OL_O_ID >= 25690\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",66431,1695011981024.756
140,1695012114721,1.132,0.0,0,0,COMMIT,66432,1695012114719.868
141,1695011396061,1.438,0.091,1,416,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25806\
              AND OL_O_ID >= 25786\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",66448,1695011396059.562
145,1695011495922,1.138,0.0,0,0,COMMIT,66447,1695011495920.862
146,1695011583265,1.041,0.0,0,0,COMMIT,66450,1695011583263.959
147,1695011633565,1.059,0.0,0,0,COMMIT,66457,1695011633563.941
148,1695011860450,1.07,0.0,0,0,COMMIT,66463,1695011860448.93
149,1695011991420,1.025,0.08,1,348,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 26092\
              AND OL_O_ID >= 26072\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",66468,1695011991418.975
150,1695011339132,1.178,0.0,0,0,COMMIT,66479,1695011339130.822
151,1695011409049,1.1,0.0,0,0,COMMIT,66476,1695011409047.9
154,1695011466104,1.012,0.0,0,0,COMMIT,66484,1695011466102.988
157,1695011487015,1.139,0.0,0,0,COMMIT,66480,1695011487013.861
158,1695011497540,1.035,0.0,0,0,COMMIT,66487,1695011497538.965
159,1695011641010,1.028,0.0,0,0,COMMIT,66488,1695011641008.972
160,1695011752394,1.205,0.0,0,0,COMMIT,66489,1695011752392.795
161,1695011880177,1.404,0.086,1,380,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25842\
              AND OL_O_ID >= 25822\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",66500,1695011880175.596
162,1695011933144,1.013,0.0,0,0,COMMIT,66502,1695011933142.987
163,1695011933641,1.03,0.0,0,0,COMMIT,66493,1695011933639.97
164,1695012008223,1.151,0.093,1,408,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25778\
              AND OL_O_ID >= 25758\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",66506,1695012008221.849
165,1695012287252,1.821,0.0,0,0,COMMIT,66517,1695012287250.179
166,1695011339811,1.111,0.0,0,0,COMMIT,66513,1695011339809.889
167,1695011437589,1.162,0.0,0,0,COMMIT,66515,1695011437587.838
171,1695011560012,1.117,0.0,0,0,COMMIT,66519,1695011560010.883
172,1695011578111,1.851,0.085,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 3\
              AND OL_O_ID < 25622\
              AND OL_O_ID >= 25602\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",66527,1695011578109.149
173,1695011581723,1.019,0.0,0,0,COMMIT,66522,1695011581721.981
174,1695011747709,1.11,0.077,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 4\
              AND OL_O_ID < 25612\
              AND OL_O_ID >= 25592\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",66532,1695011747707.89
175,1695011970665,1.464,0.089,1,350,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 25718\
              AND OL_O_ID >= 25698\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",66539,1695011970663.536
176,1695012212294,1.005,0.0,0,0,COMMIT,66547,1695012212292.995
177,1695012261016,1.216,0.0,0,0,COMMIT,66542,1695012261014.784
178,1695012274933,1.258,0.11,1,380,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25766\
              AND OL_O_ID >= 25746\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",66552,1695012274931.742
179,1695011356146,1.235,0.0,0,0,COMMIT,66553,1695011356144.765
180,1695011382855,1.004,0.0,0,0,COMMIT,66555,1695011382853.996
181,1695011397133,1.049,0.0,0,0,COMMIT,66548,1695011397131.951
182,1695011402016,1.458,0.088,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 25725\
              AND OL_O_ID >= 25705\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",66559,1695011402014.542
186,1695011477809,1.474,0.092,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25635\
              AND OL_O_ID >= 25615\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",66562,1695011477807.526
187,1695011484922,1.224,0.0,0,0,COMMIT,66560,1695011484920.776
189,1695011562396,1.267,0.0,0,0,COMMIT,66549,1695011562394.733
190,1695011651680,1.207,0.0,0,0,COMMIT,66558,1695011651678.793
191,1695011682192,1.028,0.0,0,0,COMMIT,66550,1695011682190.972
192,1695011684124,1.126,0.0,0,0,COMMIT,66567,1695011684122.874
193,1695011963286,1.018,0.0,0,0,COMMIT,66578,1695011963284.982
194,1695012006736,1.566,0.088,1,350,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 8\
              AND OL_O_ID < 25859\
              AND OL_O_ID >= 25839\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",66581,1695012006734.434
195,1695012058966,1.126,0.0,0,0,COMMIT,66576,1695012058964.874
196,1695012088282,1.017,0.0,0,0,ROLLBACK,66580,1695012088280.983
197,1695012092401,1.165,0.0,0,0,COMMIT,66582,1695012092399.835
198,1695012093128,1.011,0.0,0,0,COMMIT,66570,1695012093126.989
199,1695012127117,1.37,0.107,1,382,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 10\
              AND OL_O_ID < 25573\
              AND OL_O_ID >= 25553\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",66585,1695012127115.63
200,1695012132872,1.088,0.0,0,0,COMMIT,66572,1695012132870.912
201,1695012157338,1.023,0.0,0,0,COMMIT,66577,1695012157336.977
202,1695012275920,1.172,0.0,0,0,COMMIT,66590,1695012275918.828
205,1695011450802,1.696,0.0,0,0,COMMIT,66593,1695011450800.304
206,1695011451569,2.339,0.0,0,0,COMMIT,66598,1695011451566.661
209,1695011621767,1.079,0.0,0,0,COMMIT,66601,1695011621765.921
210,1695011634680,1.03,0.0,0,0,COMMIT,66603,1695011634678.97
211,1695011670237,1.035,0.0,0,0,COMMIT,66605,1695011670235.965
212,1695011687979,1.17,0.0,0,0,COMMIT,66606,1695011687977.83
213,1695011778695,1.161,0.0,0,0,COMMIT,66610,1695011778693.839
214,1695011816515,1.086,0.0,0,0,COMMIT,66608,1695011816513.914
215,1695011867150,1.167,0.0,0,0,COMMIT,66612,1695011867148.833
216,1695012112481,1.127,0.0,0,0,COMMIT,66617,1695012112479.873
217,1695011432236,1.017,0.0,0,0,COMMIT,66628,1695011432234.983
222,1695011758265,1.005,0.0,0,0,COMMIT,66646,1695011758263.995
223,1695011785505,1.319,0.0,0,0,COMMIT,66648,1695011785503.681
224,1695011804980,1.041,0.0,0,0,COMMIT,66649,1695011804978.959
225,1695011836931,2.185,0.0,0,0,COMMIT,66643,1695011836928.815
226,1695011955803,1.266,0.0,0,0,COMMIT,66656,1695011955801.734
227,1695012072369,1.276,0.096,1,364,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 7\
              AND OL_O_ID < 25689\
              AND OL_O_ID >= 25669\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",66661,1695012072367.724
228,1695012281248,1.118,0.0,0,0,COMMIT,66665,1695012281246.882
229,1695012298744,2.316,0.106,1,390,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 25564\
              AND OL_O_ID >= 25544\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",66672,1695012298741.684
230,1695012311472,1.526,0.129,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25807\
              AND OL_O_ID >= 25787\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",66673,1695012311470.474
235,1695011484931,1.862,0.0,0,0,COMMIT,66671,1695011484929.138
236,1695011545679,1.259,0.074,1,350,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 8\
              AND OL_O_ID < 25524\
              AND OL_O_ID >= 25504\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",66684,1695011545677.741
237,1695011633244,1.238,0.0,0,0,COMMIT,66679,1695011633242.762
238,1695011709955,1.234,0.0,0,0,COMMIT,66682,1695011709953.766
239,1695011794894,1.553,0.123,1,350,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 4\
              AND OL_O_ID < 25919\
              AND OL_O_ID >= 25899\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",66692,1695011794892.447
240,1695011814518,1.384,0.093,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25847\
              AND OL_O_ID >= 25827\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",66695,1695011814516.616
241,1695011828967,1.156,0.0,0,0,COMMIT,66693,1695011828965.844
242,1695012216796,1.028,0.0,0,0,COMMIT,66702,1695012216794.972
243,1695012277408,1.018,0.0,0,0,COMMIT,66708,1695012277406.982
244,1695012303546,1.603,0.097,1,452,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 25676\
              AND OL_O_ID >= 25656\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",66711,1695012303544.397
245,1695011328249,1.087,0.0,0,0,COMMIT,66710,1695011328247.913
249,1695011473732,1.012,0.0,0,0,COMMIT,66718,1695011473730.988
251,1695011506126,1.008,0.0,0,0,COMMIT,66719,1695011506124.992
252,1695011776618,1.048,0.0,0,0,COMMIT,66731,1695011776616.952
253,1695011833885,1.019,0.0,0,0,COMMIT,66728,1695011833883.981
254,1695011834856,1.557,0.077,1,384,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25735\
              AND OL_O_ID >= 25715\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",66735,1695011834854.443
255,1695011972410,1.126,0.0,0,0,COMMIT,66739,1695011972408.874
256,1695012189524,1.122,0.0,0,0,COMMIT,66746,1695012189522.878
257,1695012238328,1.129,0.0,0,0,COMMIT,66741,1695012238326.871
258,1695012261654,1.089,0.0,0,0,COMMIT,66742,1695012261652.911
259,1695011394261,1.144,0.0,0,0,COMMIT,66750,1695011394259.856
260,1695011405754,1.188,0.0,0,0,COMMIT,66755,1695011405752.812
264,1695011502602,1.082,0.0,0,0,COMMIT,66752,1695011502600.918
265,1695011576464,1.062,0.0,0,0,COMMIT,66761,1695011576462.938
266,1695011693540,1.181,0.0,0,0,COMMIT,66766,1695011693538.819
267,1695011781779,1.225,0.0,0,0,COMMIT,66770,1695011781777.775
268,1695011796220,1.116,0.0,0,0,COMMIT,66760,1695011796218.884
269,1695011833883,1.202,0.0,0,0,COMMIT,66772,1695011833881.798
270,1695011871270,1.039,0.0,0,0,COMMIT,66775,1695011871268.961
271,1695011982199,1.066,0.0,0,0,COMMIT,66773,1695011982197.934
272,1695012114299,1.237,0.0,0,0,COMMIT,66778,1695012114297.763
273,1695012161366,2.054,0.0,0,0,COMMIT,66785,1695012161363.946
274,1695012194602,1.077,0.0,0,0,COMMIT,66786,1695012194600.923
275,1695012211049,1.522,0.0,0,0,COMMIT,66788,1695012211047.478
276,1695012236054,1.03,0.0,0,0,COMMIT,66792,1695012236052.97
277,1695012286000,1.871,0.0,0,0,COMMIT,66781,1695012285998.129
278,1695011370337,1.02,0.0,0,0,COMMIT,66798,1695011370335.98
279,1695011424362,1.103,0.0,0,0,COMMIT,66797,1695011424360.897
280,1695011463362,1.145,0.0,0,0,COMMIT,66803,1695011463360.855
285,1695011732370,1.04,0.0,0,0,COMMIT,66812,1695011732368.96
286,1695011734915,1.375,0.076,1,394,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 5\
              AND OL_O_ID < 26014\
              AND OL_O_ID >= 25994\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",66817,1695011734913.625
287,1695011797965,1.14,0.0,0,0,COMMIT,66814,1695011797963.86
288,1695011898766,1.004,0.0,0,0,COMMIT,66824,1695011898764.996
289,1695012078210,1.047,0.0,0,0,COMMIT,66828,1695012078208.953
290,1695012247772,1.051,0.0,0,0,COMMIT,66837,1695012247770.949
291,1695012297240,1.047,0.0,0,0,COMMIT,66842,1695012297238.953
292,1695011326900,1.028,0.0,0,0,COMMIT,66839,1695011326898.972
293,1695011448791,1.781,0.0,0,0,COMMIT,66847,1695011448789.219
298,1695011673796,1.341,0.082,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 25727\
              AND OL_O_ID >= 25707\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",66857,1695011673794.659
299,1695011866572,1.337,0.0,0,0,COMMIT,66864,1695011866570.663
300,1695012061189,1.035,0.0,0,0,COMMIT,66863,1695012061187.965
301,1695012273094,1.068,0.0,0,0,COMMIT,66878,1695012273092.932
302,1695011404596,1.031,0.0,0,0,COMMIT,66883,1695011404594.969
304,1695011467426,1.017,0.0,0,0,COMMIT,66880,1695011467424.983
307,1695011596985,1.123,0.0,0,0,COMMIT,66891,1695011596983.877
308,1695011856693,1.239,0.097,1,440,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 9\
              AND OL_O_ID < 25793\
              AND OL_O_ID >= 25773\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",66902,1695011856691.761
309,1695011954025,1.087,0.0,0,0,COMMIT,66906,1695011954023.913
310,1695011968497,1.59,0.067,1,394,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 25656\
              AND OL_O_ID >= 25636\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",66907,1695011968495.41
311,1695012055167,1.298,0.064,1,438,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25637\
              AND OL_O_ID >= 25617\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",66911,1695012055165.702
