,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
66,1695013367178,1.537,0.079,1,428,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 3\
              AND OL_O_ID < 25926\
              AND OL_O_ID >= 25906\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",12161,1695013367176.463
67,1695013383897,1.173,0.0,0,0,ROLLBACK,12159,1695013383895.827
68,1695013391826,1.319,0.0,0,0,COMMIT,12146,1695013391824.681
69,1695013512064,1.076,0.0,0,0,COMMIT,12164,1695013512062.924
70,1695013617412,1.261,0.0,0,0,COMMIT,12168,1695013617410.739
71,1695013659492,1.11,0.0,0,0,COMMIT,12158,1695013659490.89
72,1695013710472,1.054,0.0,0,0,COMMIT,12172,1695013710470.946
73,1695013751028,1.271,0.0,0,0,COMMIT,12175,1695013751026.729
74,1695013757633,1.078,0.0,0,0,COMMIT,12166,1695013757631.922
75,1695013781859,1.008,0.0,0,0,COMMIT,12176,1695013781857.992
76,1695012910274,1.008,0.0,0,0,ROLLBACK,12180,1695012910272.992
77,1695012932284,1.076,0.0,0,0,COMMIT,12183,1695012932282.924
78,1695012957879,1.089,0.0,0,0,COMMIT,12184,1695012957877.911
79,1695012988825,1.013,0.0,0,0,COMMIT,12173,1695012988823.987
80,1695013026618,1.138,0.0,0,0,COMMIT,12174,1695013026616.862
85,1695013154685,1.21,0.0,0,0,COMMIT,12190,1695013154683.79
86,1695013187108,1.032,0.0,0,0,COMMIT,12193,1695013187106.968
87,1695013311093,1.09,0.0,0,0,COMMIT,12185,1695013311091.91
88,1695013404765,1.056,0.0,0,0,COMMIT,12197,1695013404763.944
89,1695013448483,1.006,0.0,0,0,COMMIT,12191,1695013448481.994
90,1695013473347,1.045,0.0,0,0,COMMIT,12196,1695013473345.955
91,1695013606400,1.145,0.0,0,0,COMMIT,12204,1695013606398.855
92,1695013687469,1.048,0.0,0,0,COMMIT,12206,1695013687467.952
93,1695012908837,1.007,0.0,0,0,ROLLBACK,12219,1695012908835.993
94,1695013008884,1.222,0.0,0,0,COMMIT,12223,1695013008882.778
98,1695013067890,1.097,0.0,0,0,COMMIT,12226,1695013067888.903
100,1695013152873,1.164,0.0,0,0,COMMIT,12224,1695013152871.836
101,1695013211100,1.003,0.0,0,0,COMMIT,12228,1695013211098.997
102,1695013211908,1.025,0.0,0,0,COMMIT,12232,1695013211906.975
103,1695013430431,1.192,0.0,0,0,COMMIT,12234,1695013430429.808
104,1695013501343,1.112,0.0,0,0,COMMIT,12242,1695013501341.888
105,1695013531212,1.847,0.101,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 8\
              AND OL_O_ID < 26036\
              AND OL_O_ID >= 26016\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",12245,1695013531210.153
106,1695013565514,1.684,0.0,0,0,COMMIT,12246,1695013565512.316
107,1695013676374,1.032,0.0,0,0,COMMIT,12248,1695013676372.968
108,1695013712191,1.261,0.0,0,0,COMMIT,12250,1695013712189.739
109,1695013747366,1.041,0.0,0,0,COMMIT,12251,1695013747364.959
110,1695013806230,1.186,0.0,0,0,COMMIT,12247,1695013806228.814
111,1695013860225,1.08,0.0,0,0,COMMIT,12252,1695013860223.92
112,1695013873437,1.032,0.0,0,0,COMMIT,12249,1695013873435.968
113,1695012952714,1.241,0.0,0,0,COMMIT,12254,1695012952712.759
114,1695012982777,1.37,0.0,0,0,COMMIT,12258,1695012982775.63
115,1695013022553,1.507,0.0,0,0,COMMIT,12259,1695013022551.493
121,1695013148766,1.141,0.0,0,0,COMMIT,12257,1695013148764.859
122,1695013180920,1.008,0.0,0,0,COMMIT,12267,1695013180918.992
123,1695013219840,1.282,0.0,0,0,COMMIT,12266,1695013219838.718
124,1695013240282,1.064,0.0,0,0,COMMIT,12262,1695013240280.936
125,1695013304013,1.888,0.0,0,0,COMMIT,12272,1695013304011.112
126,1695013336286,17.101,0.0,0,0,COMMIT,12273,1695013336268.899
128,1695013345979,4.855,0.0,0,0,Quit,12273,1695013345974.145
129,1695013347451,7.771,0.0,0,0,COMMIT,12271,1695013347443.229
130,1695013372533,1.344,0.0,0,0,COMMIT,12265,1695013372531.656
131,1695013378282,2.688,0.0,0,0,Quit,12265,1695013378279.312
132,1695013396692,9.232,0.0,0,0,COMMIT,12261,1695013396682.768
133,1695013432091,1.107,0.0,0,0,COMMIT,12268,1695013432089.893
134,1695013456210,1.063,0.0,0,0,COMMIT,12278,1695013456208.937
135,1695013459479,1.069,0.0,0,0,COMMIT,12279,1695013459477.931
137,1695013499516,1.224,0.0,0,0,COMMIT,12280,1695013499514.776
138,1695013532332,1.246,0.0,0,0,COMMIT,12281,1695013532330.754
139,1695013542926,1.174,0.0,0,0,COMMIT,12275,1695013542924.826
140,1695013552425,1.091,0.0,0,0,COMMIT,12269,1695013552423.909
141,1695013560487,2.051,0.0,0,0,COMMIT,12282,1695013560484.949
142,1695013574515,6.037,0.0,0,0,COMMIT,12270,1695013574508.963
143,1695013584812,1.205,0.0,0,0,COMMIT,12276,1695013584810.795
144,1695013659684,1.247,0.0,0,0,COMMIT,12283,1695013659682.753
145,1695013791622,1.278,0.0,0,0,COMMIT,12291,1695013791620.722
146,1695013798071,1.08,0.0,0,0,COMMIT,12292,1695013798069.92
147,1695013830872,1.548,0.0,0,0,COMMIT,12293,1695013830870.452
148,1695013843511,1.076,0.0,0,0,COMMIT,12294,1695013843509.924
149,1695013885229,1.175,0.0,0,0,COMMIT,12288,1695013885227.825
150,1695012901224,1.07,0.0,0,0,COMMIT,12290,1695012901222.93
151,1695012906050,1.055,0.0,0,0,COMMIT,12296,1695012906048.945
152,1695012968104,1.193,0.0,0,0,COMMIT,12298,1695012968102.807
153,1695012999495,1.043,0.0,0,0,COMMIT,12299,1695012999493.957
154,1695013027076,2.24,0.0,0,0,COMMIT,12300,1695013027073.76
158,1695013052146,1.785,0.0,0,0,COMMIT,12302,1695013052144.215
159,1695013057726,1.21,0.0,0,0,COMMIT,12295,1695013057724.79
161,1695013072549,1.516,0.0,0,0,COMMIT,12303,1695013072547.484
163,1695013133733,1.042,0.0,0,0,COMMIT,12306,1695013133731.958
164,1695013162681,1.075,0.0,0,0,COMMIT,12297,1695013162679.925
165,1695013166485,1.156,0.0,0,0,COMMIT,12308,1695013166483.844
166,1695013220748,1.163,0.0,0,0,COMMIT,12310,1695013220746.837
167,1695013307477,1.019,0.0,0,0,COMMIT,12312,1695013307475.981
168,1695013355993,1.208,0.0,0,0,COMMIT,12313,1695013355991.792
169,1695013374140,1.136,0.0,0,0,COMMIT,12311,1695013374138.864
170,1695013449319,1.058,0.0,0,0,COMMIT,12320,1695013449317.942
171,1695013464198,1.261,0.0,0,0,COMMIT,12321,1695013464196.739
172,1695013527963,1.013,0.0,0,0,COMMIT,12317,1695013527961.987
173,1695013675861,1.666,0.0,0,0,COMMIT,12322,1695013675859.334
174,1695013726281,1.222,0.0,0,0,COMMIT,12325,1695013726279.778
175,1695013759743,1.073,0.0,0,0,COMMIT,12329,1695013759741.927
176,1695013891243,1.113,0.0,0,0,COMMIT,12330,1695013891241.887
177,1695013894137,1.067,0.0,0,0,COMMIT,12328,1695013894135.933
178,1695013011788,1.063,0.0,0,0,COMMIT,12337,1695013011786.937
181,1695013066336,1.036,0.0,0,0,COMMIT,12334,1695013066334.964
183,1695013088683,1.226,0.0,0,0,COMMIT,12340,1695013088681.774
184,1695013237059,1.166,0.0,0,0,COMMIT,12346,1695013237057.834
185,1695013243022,1.503,0.135,1,386,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25891\
              AND OL_O_ID >= 25871\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",12347,1695013243020.497
186,1695013280052,1.379,0.09,1,426,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 3\
              AND OL_O_ID < 26232\
              AND OL_O_ID >= 26212\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",12352,1695013280050.621
187,1695013437393,1.256,0.0,0,0,COMMIT,12358,1695013437391.744
188,1695013472961,1.122,0.0,0,0,COMMIT,12348,1695013472959.878
189,1695013511416,1.054,0.0,0,0,COMMIT,12360,1695013511414.946
190,1695013546463,1.428,0.0,0,0,COMMIT,12344,1695013546461.572
191,1695013558553,1.064,0.0,0,0,COMMIT,12362,1695013558551.936
192,1695013671533,1.027,0.0,0,0,COMMIT,12367,1695013671531.973
193,1695013739388,2.048,0.111,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 26016\
              AND OL_O_ID >= 25996\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",12371,1695013739385.952
194,1695013860824,1.178,0.0,0,0,COMMIT,12369,1695013860822.822
195,1695013873083,1.01,0.0,0,0,ROLLBACK,12370,1695013873081.99
196,1695013012977,1.005,0.0,0,0,COMMIT,12368,1695013012975.995
197,1695013030099,1.013,0.0,0,0,COMMIT,12381,1695013030097.987
198,1695013042655,1.295,0.0,0,0,COMMIT,12375,1695013042653.705
202,1695013080630,1.316,0.0,0,0,COMMIT,12382,1695013080628.684
203,1695013145422,1.06,0.0,0,0,COMMIT,12374,1695013145420.94
204,1695013328848,1.043,0.0,0,0,COMMIT,12391,1695013328846.957
205,1695013340892,1.687,0.096,1,370,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 2\
              AND OL_O_ID < 26017\
              AND OL_O_ID >= 25997\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",12392,1695013340890.313
206,1695013413781,1.495,0.0,0,0,COMMIT,12393,1695013413779.505
207,1695013559672,1.047,0.0,0,0,COMMIT,12402,1695013559670.953
208,1695013733473,1.104,0.0,0,0,COMMIT,12404,1695013733471.896
211,1695013074157,1.093,0.0,0,0,COMMIT,12416,1695013074155.907
213,1695013132184,1.005,0.0,0,0,COMMIT,12414,1695013132182.995
214,1695013187992,1.121,0.0,0,0,COMMIT,12419,1695013187990.879
215,1695013295381,1.09,0.0,0,0,COMMIT,12425,1695013295379.91
216,1695013353970,1.693,0.0,0,0,COMMIT,12426,1695013353968.307
217,1695013364761,1.089,0.0,0,0,COMMIT,12431,1695013364759.911
218,1695013490940,1.005,0.0,0,0,COMMIT,12435,1695013490938.995
219,1695013555289,1.062,0.0,0,0,COMMIT,12434,1695013555287.938
220,1695013685988,1.42,0.085,1,342,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 10\
              AND OL_O_ID < 25746\
              AND OL_O_ID >= 25726\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",12442,1695013685986.58
221,1695012947619,1.317,0.085,1,394,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25808\
              AND OL_O_ID >= 25788\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",12452,1695012947617.683
225,1695013353213,1.727,0.107,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 3\
              AND OL_O_ID < 25803\
              AND OL_O_ID >= 25783\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",12467,1695013353211.273
226,1695013599990,1.107,0.0,0,0,COMMIT,12475,1695013599988.893
227,1695013712558,1.044,0.0,0,0,COMMIT,12473,1695013712556.956
228,1695012916139,1.334,0.0,0,0,COMMIT,12480,1695012916137.666
232,1695013088125,1.141,0.0,0,0,COMMIT,12484,1695013088123.859
233,1695013108827,1.005,0.0,0,0,COMMIT,12486,1695013108825.995
234,1695013192571,1.143,0.0,0,0,COMMIT,12489,1695013192569.857
235,1695013259635,1.081,0.0,0,0,COMMIT,12496,1695013259633.919
236,1695013290704,1.799,0.08,1,428,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 26266\
              AND OL_O_ID >= 26246\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",12503,1695013290702.201
237,1695013541743,1.353,0.088,1,380,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 10\
              AND OL_O_ID < 26145\
              AND OL_O_ID >= 26125\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",12511,1695013541741.647
238,1695013593869,1.074,0.0,0,0,COMMIT,12513,1695013593867.926
239,1695013651677,1.139,0.0,0,0,COMMIT,12508,1695013651675.861
240,1695013734165,1.177,0.0,0,0,COMMIT,12512,1695013734163.823
241,1695013812506,1.805,0.0,0,0,COMMIT,12514,1695013812504.195
243,1695013060565,1.45,0.0,0,0,COMMIT,12526,1695013060563.55
246,1695013112947,1.011,0.0,0,0,COMMIT,12528,1695013112945.989
247,1695013179491,1.006,0.0,0,0,COMMIT,12531,1695013179489.994
248,1695013621520,1.037,0.0,0,0,COMMIT,12540,1695013621518.963
249,1695013662586,1.31,0.0,0,0,COMMIT,12548,1695013662584.69
250,1695013735839,1.165,0.0,0,0,COMMIT,12550,1695013735837.835
251,1695013769543,1.055,0.0,0,0,COMMIT,12543,1695013769541.945
252,1695013875184,1.06,0.0,0,0,COMMIT,12553,1695013875182.94
253,1695013899311,1.019,0.0,0,0,COMMIT,12554,1695013899309.981
254,1695012924755,1.006,0.0,0,0,COMMIT,12555,1695012924753.994
255,1695012941994,1.091,0.0,0,0,COMMIT,12547,1695012941992.909
256,1695013018793,1.318,0.095,1,396,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 25847\
              AND OL_O_ID >= 25827\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",12561,1695013018791.682
261,1695013060216,1.415,0.0,0,0,COMMIT,12562,1695013060214.585
262,1695013069144,3.596,0.0,0,0,COMMIT,12549,1695013069140.404
264,1695013095626,1.154,0.0,0,0,COMMIT,12563,1695013095624.846
265,1695013146932,1.264,0.0,0,0,COMMIT,12566,1695013146930.736
266,1695013174167,1.253,0.0,0,0,COMMIT,12567,1695013174165.747
267,1695013290467,1.125,0.0,0,0,COMMIT,12559,1695013290465.875
268,1695013323482,1.069,0.0,0,0,COMMIT,12572,1695013323480.931
269,1695013886709,1.016,0.0,0,0,COMMIT,12586,1695013886707.984
270,1695013028928,1.01,0.0,0,0,COMMIT,12595,1695013028926.99
275,1695013146627,1.141,0.0,0,0,COMMIT,12592,1695013146625.859
276,1695013185793,1.082,0.0,0,0,COMMIT,12598,1695013185791.918
277,1695013277155,1.206,0.0,0,0,COMMIT,12605,1695013277153.794
278,1695013299496,1.008,0.0,0,0,COMMIT,12600,1695013299494.992
279,1695013315949,1.062,0.0,0,0,COMMIT,12606,1695013315947.938
280,1695013330134,1.112,0.0,0,0,COMMIT,12604,1695013330132.888
281,1695013350629,1.039,0.0,0,0,COMMIT,12601,1695013350627.961
282,1695013357326,1.03,0.0,0,0,COMMIT,12607,1695013357324.97
283,1695013358044,1.379,0.0,0,0,COMMIT,12608,1695013358042.621
284,1695013533219,1.128,0.0,0,0,COMMIT,12614,1695013533217.872
285,1695013602753,1.294,0.0,0,0,COMMIT,12615,1695013602751.706
286,1695013694415,1.063,0.0,0,0,COMMIT,12612,1695013694413.937
287,1695013726541,1.005,0.0,0,0,COMMIT,12613,1695013726539.995
288,1695013758108,1.018,0.0,0,0,COMMIT,12621,1695013758106.982
289,1695013895600,1.132,0.0,0,0,COMMIT,12624,1695013895598.868
290,1695012966634,1.082,0.0,0,0,COMMIT,12628,1695012966632.918
292,1695013053763,1.157,0.0,0,0,COMMIT,12631,1695013053761.843
296,1695013162575,1.236,0.0,0,0,COMMIT,12627,1695013162573.764
297,1695013179373,1.013,0.0,0,0,COMMIT,12637,1695013179371.987
298,1695013230366,1.071,0.0,0,0,COMMIT,12640,1695013230364.929
299,1695013292528,5.323,0.0,0,0,COMMIT,12644,1695013292522.677
300,1695013293220,4.529,0.0,0,0,COMMIT,12632,1695013293215.471
301,1695013326309,1.003,0.0,0,0,COMMIT,12635,1695013326307.997
302,1695013415251,1.154,0.0,0,0,COMMIT,12645,1695013415249.846
303,1695013438105,1.642,0.0,0,0,COMMIT,12643,1695013438103.358
304,1695013468351,1.117,0.0,0,0,COMMIT,12649,1695013468349.883
305,1695013526732,1.075,0.0,0,0,COMMIT,12646,1695013526730.925
306,1695013620371,1.18,0.0,0,0,COMMIT,12650,1695013620369.82
307,1695013643435,1.069,0.0,0,0,COMMIT,12648,1695013643433.931
308,1695013692976,3.515,0.0,0,0,COMMIT,12652,1695013692972.485
309,1695013721096,1.499,0.096,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 25962\
              AND OL_O_ID >= 25942\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",12658,1695013721094.501
310,1695013822863,5.082,0.0,0,0,COMMIT,12657,1695013822857.918
311,1695013829931,1.02,0.0,0,0,COMMIT,12653,1695013829929.98
312,1695013889776,1.015,0.0,0,0,COMMIT,12661,1695013889774.985
313,1695012998963,1.102,0.0,0,0,COMMIT,12663,1695012998961.898
315,1695013059263,1.583,0.0,0,0,COMMIT,12668,1695013059261.417
318,1695013087692,7.205,0.0,0,0,COMMIT,12671,1695013087684.795
320,1695013229529,1.052,0.0,0,0,COMMIT,12679,1695013229527.948
321,1695013255826,1.031,0.0,0,0,COMMIT,12680,1695013255824.969
322,1695013278664,1.071,0.0,0,0,COMMIT,12676,1695013278662.929
323,1695013432618,1.721,0.0,0,0,COMMIT,12686,1695013432616.279
324,1695013456787,1.068,0.0,0,0,COMMIT,12681,1695013456785.932
325,1695013778414,1.128,0.0,0,0,COMMIT,12692,1695013778412.872
326,1695012962100,1.254,0.089,1,386,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 25895\
              AND OL_O_ID >= 25875\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",12706,1695012962098.746
327,1695013011372,1.091,0.0,0,0,COMMIT,12704,1695013011370.909
330,1695013080411,1.124,0.0,0,0,COMMIT,12705,1695013080409.876
332,1695013266801,1.102,0.0,0,0,COMMIT,12708,1695013266799.898
333,1695013360478,1.074,0.0,0,0,COMMIT,12721,1695013360476.926
334,1695013432544,12.176,0.099,69,69,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 3 AND C_D_ID = 10 AND C_LAST = 'ESEPRIESE' ORDER BY C_FIRST",12724,1695013432531.824
335,1695013436606,1.093,0.0,0,0,COMMIT,12716,1695013436604.907
336,1695013588138,1.042,0.0,0,0,COMMIT,12731,1695013588136.958
337,1695013684276,1.165,0.0,0,0,COMMIT,12735,1695013684274.835
338,1695013767075,1.039,0.0,0,0,COMMIT,12722,1695013767073.961
339,1695013819388,1.157,0.0,0,0,COMMIT,12727,1695013819386.843
340,1695013867251,1.035,0.0,0,0,COMMIT,12741,1695013867249.965
341,1695013895669,1.415,0.098,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 3\
              AND OL_O_ID < 25977\
              AND OL_O_ID >= 25957\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",12743,1695013895667.585
342,1695013897141,1.06,0.0,0,0,COMMIT,12728,1695013897139.94
343,1695012935828,1.152,0.0,0,0,COMMIT,12729,1695012935826.848
344,1695012971735,1.041,0.0,0,0,COMMIT,12734,1695012971733.959
345,1695012990931,1.044,0.0,0,0,COMMIT,12732,1695012990929.956
346,1695013022586,1.029,0.0,0,0,COMMIT,12733,1695013022584.971
347,1695013054785,1.128,0.0,0,0,COMMIT,12742,1695013054783.872
351,1695013089175,1.087,0.0,0,0,COMMIT,12737,1695013089173.913
352,1695013110702,1.336,0.096,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 25834\
              AND OL_O_ID >= 25814\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",12751,1695013110700.664
353,1695013216314,1.052,0.0,0,0,COMMIT,12755,1695013216312.948
354,1695013357421,1.086,0.0,0,0,COMMIT,12760,1695013357419.914
355,1695013386352,1.511,0.082,1,408,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 26094\
              AND OL_O_ID >= 26074\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",12762,1695013386350.489
356,1695013391436,1.051,0.0,0,0,COMMIT,12761,1695013391434.949
357,1695013446414,1.857,0.099,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 3\
              AND OL_O_ID < 25803\
              AND OL_O_ID >= 25783\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",12764,1695013446412.143
358,1695013488351,1.525,0.102,1,432,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 10\
              AND OL_O_ID < 25788\
              AND OL_O_ID >= 25768\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",12766,1695013488349.475
359,1695013554171,1.021,0.0,0,0,COMMIT,12763,1695013554169.979
360,1695013680333,1.073,0.0,0,0,COMMIT,12770,1695013680331.927
361,1695013735393,1.011,0.0,0,0,COMMIT,12773,1695013735391.989
