,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
65,1694781993634,1.027,0.0,0,0,COMMIT,337660,1694781993632.973
66,1694781998748,1.693,0.085,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 20137\
              AND OL_O_ID >= 20117\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",337665,1694781998746.307
67,1694782031688,3.583,0.0,0,0,COMMIT,337661,1694782031684.417
68,1694781149370,1.097,0.0,0,0,COMMIT,337663,1694781149368.903
72,1694781355048,1.312,0.0,0,0,COMMIT,337673,1694781355046.688
73,1694781654366,1.046,0.0,0,0,COMMIT,337691,1694781654364.954
74,1694781655336,1.097,0.093,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 6\
              AND OL_O_ID < 20176\
              AND OL_O_ID >= 20156\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",337693,1694781655334.903
75,1694781761611,1.062,0.0,0,0,COMMIT,337697,1694781761609.938
76,1694781852275,1.17,0.0,0,0,COMMIT,337689,1694781852273.83
77,1694782053204,1.118,0.0,0,0,COMMIT,337708,1694782053202.882
78,1694782091019,1.45,0.087,1,424,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 20298\
              AND OL_O_ID >= 20278\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",337710,1694782091017.55
79,1694781142837,1.099,0.0,0,0,COMMIT,337712,1694781142835.901
80,1694781146489,1.217,0.0,0,0,COMMIT,337703,1694781146487.783
85,1694781414598,1.076,0.0,0,0,COMMIT,337726,1694781414596.924
86,1694781525400,1.199,0.084,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 9\
              AND OL_O_ID < 20271\
              AND OL_O_ID >= 20251\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",337733,1694781525398.801
87,1694781597737,1.156,0.0,0,0,COMMIT,337734,1694781597735.844
88,1694781671480,1.12,0.0,0,0,COMMIT,337738,1694781671478.88
89,1694781861296,1.106,0.084,1,386,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 2\
              AND OL_O_ID < 20257\
              AND OL_O_ID >= 20237\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",337747,1694781861294.894
90,1694782054887,1.006,0.0,0,0,COMMIT,337744,1694782054885.994
91,1694782084556,1.006,0.0,0,0,COMMIT,337753,1694782084554.994
96,1694781319562,1.244,0.0,0,0,COMMIT,337752,1694781319560.756
97,1694781401603,1.049,0.0,0,0,COMMIT,337769,1694781401601.951
98,1694781497325,1.991,0.083,1,440,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 5\
              AND OL_O_ID < 20483\
              AND OL_O_ID >= 20463\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",337775,1694781497323.009
99,1694781557824,1.112,0.0,0,0,COMMIT,337758,1694781557822.888
100,1694781696028,1.031,0.0,0,0,COMMIT,337771,1694781696026.969
101,1694781697695,1.264,0.099,1,390,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 20156\
              AND OL_O_ID >= 20136\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",337783,1694781697693.736
102,1694781715788,1.309,0.0,0,0,ROLLBACK,337778,1694781715786.691
103,1694781968764,1.027,0.0,0,0,COMMIT,337790,1694781968762.973
104,1694782117565,1.018,0.0,0,0,COMMIT,337786,1694782117563.982
105,1694781202089,1.003,0.0,0,0,COMMIT,337799,1694781202087.997
107,1694781273564,1.595,0.0,0,0,COMMIT,337796,1694781273562.405
111,1694781460205,1.149,0.0,0,0,COMMIT,337815,1694781460203.851
112,1694781570452,1.56,0.0,0,0,COMMIT,337807,1694781570450.44
113,1694781714058,1.798,0.0,0,0,COMMIT,337812,1694781714056.202
114,1694781778291,1.505,0.086,1,372,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 4\
              AND OL_O_ID < 20417\
              AND OL_O_ID >= 20397\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",337837,1694781778289.495
115,1694781952780,1.059,0.0,0,0,COMMIT,337833,1694781952778.941
116,1694782080132,1.079,0.0,0,0,COMMIT,337841,1694782080130.921
117,1694782119335,1.044,0.0,0,0,COMMIT,337842,1694782119333.956
118,1694781150212,1.022,0.0,0,0,COMMIT,337849,1694781150210.978
122,1694781264421,1.626,0.0,0,0,COMMIT,337853,1694781264419.374
125,1694781308279,2.383,0.0,0,0,COMMIT,337846,1694781308276.617
126,1694781344136,1.006,0.0,0,0,COMMIT,337850,1694781344134.994
127,1694781377912,1.521,0.075,1,438,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 20367\
              AND OL_O_ID >= 20347\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",337860,1694781377910.479
128,1694781460258,1.11,0.0,0,0,COMMIT,337852,1694781460256.89
129,1694781490323,1.286,0.0,0,0,COMMIT,337858,1694781490321.714
130,1694781501345,1.068,0.0,0,0,COMMIT,337864,1694781501343.932
131,1694781534100,1.014,0.0,0,0,COMMIT,337866,1694781534098.986
132,1694781650469,1.003,0.0,0,0,COMMIT,337861,1694781650467.997
133,1694781749618,1.212,0.0,0,0,COMMIT,337859,1694781749616.788
134,1694781993102,1.004,0.0,0,0,COMMIT,337875,1694781993100.996
135,1694782047919,1.046,0.0,0,0,COMMIT,337894,1694782047917.954
136,1694782077215,1.056,0.0,0,0,COMMIT,337872,1694782077213.944
137,1694781175761,1.025,0.0,0,0,COMMIT,337876,1694781175759.975
139,1694781265868,1.811,0.101,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 20298\
              AND OL_O_ID >= 20278\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",337906,1694781265866.189
140,1694781271088,1.154,0.0,0,0,COMMIT,337862,1694781271086.846
144,1694781346421,1.183,0.0,0,0,COMMIT,337892,1694781346419.817
145,1694781390797,1.029,0.0,0,0,COMMIT,337879,1694781390795.971
146,1694781428664,1.291,0.0,0,0,COMMIT,337899,1694781428662.709
147,1694781589212,1.737,0.099,1,428,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 10\
              AND OL_O_ID < 20170\
              AND OL_O_ID >= 20150\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",337921,1694781589210.263
148,1694781660355,1.163,0.0,0,0,COMMIT,337908,1694781660353.837
149,1694781717648,1.198,0.0,0,0,COMMIT,337888,1694781717646.802
150,1694781727360,1.031,0.0,0,0,COMMIT,337898,1694781727358.969
151,1694781782285,1.053,0.0,0,0,COMMIT,337902,1694781782283.947
152,1694781824798,1.058,0.0,0,0,COMMIT,337917,1694781824796.942
153,1694781905489,1.164,0.0,0,0,COMMIT,337915,1694781905487.836
154,1694781963788,1.061,0.0,0,0,COMMIT,337920,1694781963786.939
155,1694781456785,1.023,0.0,0,0,COMMIT,337954,1694781456783.977
158,1694781503595,1.112,0.0,0,0,COMMIT,337916,1694781503593.888
161,1694781644108,1.119,0.0,0,0,COMMIT,337911,1694781644106.881
162,1694781699365,1.095,0.0,0,0,COMMIT,337941,1694781699363.905
163,1694781768204,1.116,0.0,0,0,COMMIT,337966,1694781768202.884
164,1694781793945,1.219,0.0,0,0,COMMIT,337865,1694781793943.781
165,1694781992327,1.042,0.0,0,0,COMMIT,337974,1694781992325.958
166,1694781199485,1.182,0.0,0,0,COMMIT,337985,1694781199483.818
168,1694781279464,1.215,0.0,0,0,COMMIT,337979,1694781279462.785
172,1694781328584,1.011,0.0,0,0,COMMIT,337982,1694781328582.989
173,1694781377479,1.045,0.0,0,0,COMMIT,337995,1694781377477.955
174,1694781458824,1.009,0.0,0,0,COMMIT,337998,1694781458822.991
175,1694781713302,1.065,0.0,0,0,COMMIT,338000,1694781713300.935
176,1694781815803,1.013,0.0,0,0,COMMIT,338007,1694781815801.987
177,1694781826291,1.056,0.0,0,0,COMMIT,337997,1694781826289.944
178,1694781879331,1.443,0.0,0,0,COMMIT,338018,1694781879329.557
179,1694781952289,1.106,0.0,0,0,COMMIT,338016,1694781952287.894
180,1694782122861,1.049,0.0,0,0,COMMIT,337993,1694782122859.951
181,1694781142182,1.04,0.0,0,0,COMMIT,337989,1694781142180.96
185,1694781284597,1.027,0.0,0,0,COMMIT,338036,1694781284595.973
188,1694781465260,1.018,0.0,0,0,COMMIT,338043,1694781465258.982
189,1694781620535,1.056,0.0,0,0,COMMIT,338019,1694781620533.944
190,1694781645678,1.041,0.0,0,0,COMMIT,338042,1694781645676.959
191,1694781655004,1.102,0.0,0,0,COMMIT,338025,1694781655002.898
192,1694781855637,1.901,0.09,1,450,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 20098\
              AND OL_O_ID >= 20078\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",338064,1694781855635.099
193,1694781926971,1.187,0.0,0,0,COMMIT,338026,1694781926969.813
194,1694781945752,1.046,0.0,0,0,COMMIT,338067,1694781945750.954
195,1694781959066,1.115,0.0,0,0,COMMIT,338055,1694781959064.885
196,1694782021624,1.269,0.0,0,0,COMMIT,338060,1694782021622.731
197,1694781148094,1.16,0.0,0,0,COMMIT,338050,1694781148092.84
198,1694781173694,2.318,0.092,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 20218\
              AND OL_O_ID >= 20198\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",338077,1694781173691.682
199,1694781179125,1.121,0.0,0,0,COMMIT,338051,1694781179123.879
201,1694781260045,1.493,0.0,0,0,COMMIT,338072,1694781260043.507
205,1694781365472,1.057,0.0,0,0,COMMIT,338031,1694781365470.943
206,1694781400326,1.038,0.069,8,8,"SELECT OL_SUPPLY_W_ID, OL_I_ID, OL_QUANTITY, OL_AMOUNT, OL_DELIVERY_D FROM order_line WHERE OL_W_ID = 1 AND OL_D_ID = 10 AND OL_O_ID = 17865",338087,1694781400324.962
207,1694781461976,1.126,0.0,0,0,COMMIT,338057,1694781461974.874
208,1694781600138,1.086,0.0,0,0,COMMIT,338047,1694781600136.914
209,1694781656633,1.056,0.0,0,0,COMMIT,338078,1694781656631.944
210,1694781696211,1.165,0.0,0,0,COMMIT,338065,1694781696209.835
211,1694781802423,1.123,0.0,0,0,COMMIT,338089,1694781802421.877
212,1694781849636,1.54,0.097,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 5\
              AND OL_O_ID < 20486\
              AND OL_O_ID >= 20466\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",338105,1694781849634.46
213,1694781867468,1.931,0.0,0,0,COMMIT,338028,1694781867466.069
214,1694781867474,1.751,0.0,0,0,COMMIT,338096,1694781867472.249
215,1694782002991,1.355,0.0,0,0,COMMIT,338046,1694782002989.645
216,1694782118644,1.25,0.0,0,0,COMMIT,338082,1694782118642.75
217,1694782128295,1.474,0.088,1,396,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 8\
              AND OL_O_ID < 20224\
              AND OL_O_ID >= 20204\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",338120,1694782128293.526
218,1694781146000,1.067,0.0,0,0,COMMIT,338080,1694781145998.933
219,1694781201269,1.052,0.0,0,0,COMMIT,338090,1694781201267.948
220,1694781213771,1.129,0.0,0,0,COMMIT,338103,1694781213769.871
221,1694781281753,1.012,0.0,0,0,COMMIT,338116,1694781281751.988
225,1694781314041,1.009,0.0,0,0,COMMIT,338127,1694781314039.991
227,1694781372292,1.093,0.0,0,0,COMMIT,338121,1694781372290.907
228,1694781447238,1.035,0.0,0,0,COMMIT,338063,1694781447236.965
229,1694781490562,1.156,0.0,0,0,COMMIT,338071,1694781490560.844
230,1694781543719,1.84,0.0,0,0,COMMIT,338125,1694781543717.16
231,1694781666507,1.052,0.0,0,0,COMMIT,338136,1694781666505.948
232,1694781685707,1.494,0.088,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 20221\
              AND OL_O_ID >= 20201\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",338149,1694781685705.506
233,1694781729311,1.123,0.0,0,0,COMMIT,338150,1694781729309.877
234,1694781796448,1.122,0.0,0,0,COMMIT,338153,1694781796446.878
235,1694781867778,1.109,0.0,0,0,COMMIT,338156,1694781867776.891
236,1694781138180,1.05,0.0,0,0,COMMIT,338134,1694781138178.95
237,1694781203102,1.081,0.0,0,0,COMMIT,338171,1694781203100.919
238,1694781274568,1.038,0.0,0,0,COMMIT,338173,1694781274566.962
243,1694781355998,1.134,0.0,0,0,COMMIT,338141,1694781355996.866
244,1694781605479,1.332,0.0,0,0,COMMIT,338162,1694781605477.668
245,1694781708553,1.032,0.0,0,0,COMMIT,338146,1694781708551.968
246,1694781757664,1.168,0.0,0,0,COMMIT,338189,1694781757662.832
247,1694781905577,1.104,0.0,0,0,COMMIT,338203,1694781905575.896
248,1694782109448,1.091,0.0,0,0,COMMIT,338212,1694782109446.909
249,1694781253957,1.146,0.0,0,0,COMMIT,338210,1694781253955.854
253,1694781313151,2.118,0.0,0,0,COMMIT,338198,1694781313148.882
254,1694781315719,3.864,0.0,0,0,COMMIT,338211,1694781315715.136
255,1694781316428,1.093,0.0,0,0,COMMIT,338221,1694781316426.907
257,1694781357448,1.033,0.0,0,0,COMMIT,338214,1694781357446.967
258,1694781405584,1.076,0.0,0,0,COMMIT,338220,1694781405582.924
259,1694781406184,1.169,0.0,0,0,COMMIT,338227,1694781406182.831
260,1694781500320,1.015,0.0,0,0,COMMIT,338213,1694781500318.985
261,1694781596208,1.092,0.0,0,0,COMMIT,338217,1694781596206.908
262,1694781636417,1.248,0.077,1,384,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 20382\
              AND OL_O_ID >= 20362\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",338236,1694781636415.752
263,1694781704376,1.081,0.0,0,0,COMMIT,338222,1694781704374.919
264,1694781772419,1.01,0.0,0,0,COMMIT,338240,1694781772417.99
265,1694781885737,1.009,0.0,0,0,COMMIT,338231,1694781885735.991
266,1694782008770,1.361,0.0,0,0,COMMIT,338251,1694782008768.639
267,1694782084521,1.434,0.0,0,0,COMMIT,338237,1694782084519.566
268,1694782129350,1.104,0.0,0,0,COMMIT,338247,1694782129348.896
269,1694781236462,1.048,0.0,0,0,COMMIT,338249,1694781236460.952
270,1694781268764,1.109,0.0,0,0,COMMIT,338246,1694781268762.891
273,1694781305325,1.159,0.0,0,0,COMMIT,338245,1694781305323.841
276,1694781352026,1.144,0.0,0,0,COMMIT,338269,1694781352024.856
277,1694781453462,1.598,0.079,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 20200\
              AND OL_O_ID >= 20180\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",338274,1694781453460.402
278,1694781499262,1.581,0.083,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 20351\
              AND OL_O_ID >= 20331\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",338276,1694781499260.419
279,1694781617475,1.046,0.0,0,0,COMMIT,338239,1694781617473.954
280,1694781715329,1.331,0.104,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 20159\
              AND OL_O_ID >= 20139\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",338284,1694781715327.669
281,1694781726676,1.207,0.0,0,0,COMMIT,338279,1694781726674.793
282,1694781814816,1.125,0.0,0,0,ROLLBACK,338277,1694781814814.875
283,1694781868191,1.215,0.0,0,0,COMMIT,338272,1694781868189.785
284,1694781886615,1.102,0.0,0,0,COMMIT,338278,1694781886613.898
285,1694781904040,1.078,0.0,0,0,COMMIT,338275,1694781904038.922
286,1694781911506,1.027,0.0,0,0,COMMIT,338267,1694781911504.973
287,1694781914610,1.007,0.0,0,0,COMMIT,338282,1694781914608.993
288,1694781938070,1.438,0.0,0,0,COMMIT,338253,1694781938068.562
289,1694782022085,1.036,0.0,0,0,COMMIT,338297,1694782022083.964
290,1694781150162,1.162,0.0,0,0,COMMIT,338304,1694781150160.838
291,1694781161390,1.147,0.0,0,0,COMMIT,338281,1694781161388.853
292,1694781251224,1.016,0.086,1,450,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 20098\
              AND OL_O_ID >= 20078\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",338311,1694781251222.984
293,1694781293757,1.053,0.088,15,15,"SELECT OL_SUPPLY_W_ID, OL_I_ID, OL_QUANTITY, OL_AMOUNT, OL_DELIVERY_D FROM order_line WHERE OL_W_ID = 1 AND OL_D_ID = 3 AND OL_O_ID = 16494",338313,1694781293755.947
298,1694781355482,1.176,0.0,0,0,COMMIT,338316,1694781355480.824
299,1694781501759,1.033,0.0,0,0,COMMIT,338291,1694781501757.967
300,1694781518400,1.536,0.09,1,438,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 20369\
              AND OL_O_ID >= 20349\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",338323,1694781518398.464
301,1694781635462,1.056,0.0,0,0,COMMIT,338266,1694781635460.944
302,1694781643069,1.566,0.0,0,0,COMMIT,338326,1694781643067.434
303,1694781646924,1.018,0.0,0,0,COMMIT,338327,1694781646922.982
304,1694781697922,1.4,0.098,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 7\
              AND OL_O_ID < 20109\
              AND OL_O_ID >= 20089\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",338330,1694781697920.6
305,1694781735776,1.117,0.0,0,0,COMMIT,338331,1694781735774.883
306,1694781938658,1.241,0.0,0,0,COMMIT,338324,1694781938656.759
307,1694782023215,1.017,0.0,0,0,COMMIT,338308,1694782023213.983
308,1694782038600,1.482,0.077,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 3\
              AND OL_O_ID < 20247\
              AND OL_O_ID >= 20227\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",338344,1694782038598.518
309,1694782057942,1.447,0.0,0,0,ROLLBACK,338321,1694782057940.553
310,1694781142715,1.038,0.0,0,0,COMMIT,338346,1694781142713.962
315,1694781445839,1.104,0.0,0,0,COMMIT,338357,1694781445837.896
316,1694781492909,1.302,0.0,0,0,COMMIT,338362,1694781492907.698
317,1694781575964,1.193,0.0,0,0,COMMIT,338347,1694781575962.807
318,1694781631159,1.053,0.0,0,0,COMMIT,338348,1694781631157.947
319,1694781723959,1.041,0.0,0,0,COMMIT,338354,1694781723957.959
320,1694781744375,1.135,0.0,0,0,COMMIT,338364,1694781744373.865
321,1694781827456,1.124,0.0,0,0,COMMIT,338370,1694781827454.876
322,1694781884910,1.029,0.0,0,0,COMMIT,338374,1694781884908.971
323,1694782001140,1.028,0.0,0,0,COMMIT,338363,1694782001138.972
324,1694781181868,1.013,0.0,0,0,COMMIT,338358,1694781181866.987
327,1694781285013,1.023,0.0,0,0,COMMIT,338380,1694781285011.977
